name	spike_lineage	genome_lineage	Ns	status_lineage	spike_lineage_group
MN-CDC-STM-YEWSB9KTR|EPI_ISL_12712442|USA|BA.2|2022-05-04	BA.2	BA.2	0.00207983898021	Correct	BA.2
MN-IBSD-TBL-P14-043|EPI_ISL_11346204|India|BA.2.10|2022-01-18	BA.2	BA.2.10	0.276049739933	Incorrect	BA.2
MN-Mayo-13825|EPI_ISL_13597817|USA|BA.1.1|2021-12-28	BA.1.1	BA.1.1	NA	Correct	BA.1
MN-Mayo23392|EPI_ISL_13677260|USA|BA.1.1|2022-02-01	BA.1.1	BA.1.1	NA	Correct	BA.1
MN-MDH-21481|EPI_ISL_9345365|USA|BA.1.20|2022-01-22	BA.1	BA.1.20	0.0246075234477	Incorrect	BA.1
MN-MDH-21612|EPI_ISL_9356306|USA|BA.1.1|2022-01-10	BA.1.1	BA.1.1	0.0138501361482	Correct	BA.1
MN-MDH-22060|EPI_ISL_9483067|USA|BA.1.1|2022-01-17	BA.1.1	BA.1.1	0.0245739066124	Correct	BA.1
MN-MDH-24433|EPI_ISL_12690526|USA|BA.2.12.1|2022-04-06	BA.2.12.1	BA.2.12.1	0.0163167810523	Correct	BA.2
MN-MDH-25224|EPI_ISL_13037802|USA|BA.2.12.1|2022-05-11	BA.2.12.1	BA.2.12.1	0.0704144798816	Correct	BA.2
MN-MDH-25824|EPI_ISL_13164802|USA|BA.2.12.1|2022-05-31	BA.2.12.1	BA.2.12.1	0.00878078320549	Correct	BA.2
MN-MDH-25870|EPI_ISL_13164848|USA|BA.2|2022-05-23	BA.2.10	BA.2	0.00878078320549	Incorrect	BA.2
MN-MDH-25876|EPI_ISL_13164854|USA|BA.2.12.1|2022-05-16	BA.2.12.1	BA.2.12.1	0.00878078320549	Correct	BA.2
MN-MDH-26080|EPI_ISL_13271504|USA|BA.2.12.1|2022-05-18	BA.2.12.1	BA.2.12.1	NA	Correct	BA.2
MN-MDH-26096|EPI_ISL_13271520|USA|BA.2.12.1|2022-05-24	BA.2.12.1	BA.2.12.1	0.00878078320549	Correct	BA.2
MN-MDH-27432|EPI_ISL_13850037|USA|BA.5.3|2022-06-30	BE.1.1	BA.5.3	0.00878255602665	Incorrect	BE.1
MN-UMGC-29638|EPI_ISL_11145090|USA|BA.1.1|2021-12-30	BA.1.1	BA.1.1	0.158870255958	Correct	BA.1
MO-CDC-QDX37663578|EPI_ISL_13432711|USA|BA.5.5|2022-06-01	BA.5.5	BA.5.5	NA	Correct	BA.5
MO-MSPHL-007743|EPI_ISL_12060279|USA|BA.1|2022-01-18	BA.1.1	BA.1	0.0633490248823	Incorrect	BA.1
MO-NVRL-ecS22IRL00279834|EPI_ISL_12743506|Ireland|BA.2.9|2022-03-29	BA.2	BA.2.9	0.0165770154606	Incorrect	BA.2
MO-UMGC-33245|EPI_ISL_9410777|USA|BA.1.15|2022-01-12	BA.1.15	BA.1.15	0.0758367845746	Correct	BA.1
MOH-K-OPD13-MN-174|EPI_ISL_12028704|Kenya|BA.1|2021-12-14	BA.1.1	BA.1	0.0146333277396	Incorrect	BA.1
MP-AIIMS_B-ICMR-INSACOG-WGS-936|EPI_ISL_13574724|India|BA.2.38|2022	BA.2.38	BA.2.38	0.178575150231	Correct	BA.2
MP-CDC-2-5773534|EPI_ISL_12274968|Northern Mariana Islands|BA.2.3|2022-02-25	BA.2.3	BA.2.3	0.0458754061703	Correct	BA.2
MP-CDC-2-5776264|EPI_ISL_12718086|Northern Mariana Islands|BA.2.3.17|2022-02-21	BA.2.3	BA.2.3.17	0.0221938423305	Incorrect	BA.2
MR-LUHS-42-07|EPI_ISL_12475504|Lithuania|BA.2|2022-04-19	BA.2	BA.2	0.0298799406448	Correct	BA.2
MS-15719|EPI_ISL_12603240|Romania|BA.2.3.16|2022-03-06	BA.2	BA.2.3.16	0.183632128026	Incorrect	BA.2
MS-MSPHL-0392|EPI_ISL_9625077|USA|BA.1.1|2022-01-20	BA.1.1	BA.1.1	0.0202471291384	Correct	BA.1
MS-MSPHL-1160|EPI_ISL_13332924|USA|BA.2.12.1|2022-06-01	BA.2.12.1	BA.2.12.1	0.00460829493088	Correct	BA.2
MS-MSPHL-1319|EPI_ISL_13856621|USA|BA.4.1|2022-07-05	BA.4.1	BA.4.1	0.0192165309282	Correct	BA.4
MS-SRL_331298982|EPI_ISL_11537673|USA|BA.1.1|2022-01-03	BA.1.1	BA.1.1	0.00874743464657	Correct	BA.1
MS-UMMC-M221D4-528179|EPI_ISL_9187860|USA|BA.1.15|2022-01-11	B.1.1	BA.1.15	0.0100409698435	Incorrect	B.1
MS-UMMC-M477F6-532399|EPI_ISL_10443188|USA|BA.1.15|2022-02-09	BA.1.15	BA.1.15	0.0113303970682	Correct	BA.1
MT-CDC-ASC210545871|EPI_ISL_9928558|USA|BA.1.1|2022-01-28	BA.1.1	BA.1.1	0.00574095212516	Correct	BA.1
MT-CDC-ASC210683565|EPI_ISL_9635946|USA|BA.1.1|2022-01-25	BA.1.1	BA.1.1	0.00221528546974	Correct	BA.1
MT-CDC-ASC210696999|EPI_ISL_10386588|USA|BA.1.1|2022-02-11	BA.1.1	BA.1.1	0.00285474391268	Correct	BA.1
MT-CDC-LC0489438|EPI_ISL_9338700|USA|BA.1.1|2022-01-10	BA.1.1	BA.1.1	NA	Correct	BA.1
MT-CDC-LC0538122|EPI_ISL_10273161|USA|BA.1.1|2022-02-10	BA.1.1.17	BA.1.1	NA	Incorrect	BA.1
MV-RKI-I-683754|EPI_ISL_11670749|Germany|BA.2|2022-03-16	BA.2	BA.2	NA	Correct	BA.2
NAMRU3_G793|EPI_ISL_13719665|Djibouti|BA.2.3|2022-04-27	BA.2.3	BA.2.3	NA	Correct	BA.2
NAQ-AG-2201260008|EPI_ISL_11371872|France|BA.1.17|2022-01-26	BA.1	BA.1.17	0.0122664336604	Incorrect	BA.1
NAQ-AG-2202160098|EPI_ISL_11371618|France|BA.2|2022-02-14	BA.2	BA.2	0.0104282302284	Correct	BA.2
NAQ-AG-2203020067|EPI_ISL_11371178|France|BA.2|2022-02-28	BA.2	BA.2	0.00053828556049	Correct	BA.2
NAQ-CERBAHC-03916681|EPI_ISL_11892408|France|BA.2|2022-03-28	BA.2	BA.2	0.00698197442181	Correct	BA.2
NAQ-CERBAHC-0415062|EPI_ISL_12285492|France|BA.2|2022-04-04	B-1-1-529	BA.2	0.00621577125962	Incorrect	B.1.1.529
NAQ-HCL022001921101|EPI_ISL_8672721|France|BA.1.18|2022-01-03	BA.1.18	BA.1.18	0.0531145997916	Correct	BA.1
NAQ-HCL022006636401|EPI_ISL_9155896|France|BA.1|2022-01-03	BA.1	BA.1	0.0222207281407	Correct	BA.1
NAQ-HCL022100208901|EPI_ISL_13426879|France|BA.5.2.1|2022-06-06	BE.1.1	BA.5.2.1	6.72223716053e-05	Incorrect	BE.1
NAQ-HCL722000113001|EPI_ISL_9603445|France|BA.1.1.1|2022-01-24	BA.1.1	BA.1.1.1	NA	Incorrect	BA.1
NAQ-HCL722000872001|EPI_ISL_10718767|France|BA.2|2022-02-21	BA.2	BA.2	NA	Correct	BA.2
NAQ-HCL722001063001|EPI_ISL_11243258|France|BA.2|2022-02-28	BA.2	BA.2	0.0100255685641	Correct	BA.2
NAQ-HCL722001074701|EPI_ISL_11243370|France|BA.1.1|2022-02-28	BA.1.1	BA.1.1	NA	Correct	BA.1
NAQ-HCL722001593701|EPI_ISL_11824879|France|BA.2|2022-03-21	BA.2	BA.2	0.00743506930427	Correct	BA.2
NAQ-HCL722002196801|EPI_ISL_12310770|France|BA.2|2022-04-11	BA.2	BA.2	0.000841071188265	Correct	BA.2
NAQ-HCL722002477201|EPI_ISL_12628700|France|BA.2|2022-04-25	BA.2	BA.2	NA	Correct	BA.2
NAQ-HCL722002922901|EPI_ISL_13177036|France|BA.2|2022-05-23	BA.2	BA.2	0.00114385681604	Correct	BA.2
NAQ-IPP12766|EPI_ISL_11019646|France|BA.1.18|2022-02-14	BA.1.18	BA.1.18	NA	Correct	BA.1
NAQ-IPP23163|EPI_ISL_11894838|France|BA.2|2022-03-21	BA.2	BA.2	NA	Correct	BA.2
NAT-22-15592|EPI_ISL_10132642|Czech Republic|BA.1.1.1|2022-02-07	BA.1.1.1	BA.1.1.1	0.0212966389665	Correct	BA.1
NAT-22-20299|EPI_ISL_11075724|Czech Republic|BA.2.5|2022-02-28	BA.2.10	BA.2.5	0.00838383838384	Incorrect	BA.2
NAT-22-23084|EPI_ISL_12179520|Czech Republic|BA.2|2022-03-21	BA.2	BA.2	0.00501683501684	Correct	BA.2
NAT-22-23238|EPI_ISL_12179561|Czech Republic|BA.1.1|2022-03-23	BA.1.1	BA.1.1	0.0197153719342	Correct	BA.1
NB-58743|EPI_ISL_12811766|Chile|BA.2|2022-05-05	BA.2.68	BA.2	NA	Incorrect	BA.2
NB-60912|EPI_ISL_12982194|Chile|BA.2|2022-05-14	BA.2	BA.2	0.00816587136232	Correct	BA.2
NB-CHUDGLD-210122-MM01926R|EPI_ISL_9474571|Canada|BA.1.1|2022-01-21	BA.1.1	BA.1.1	0.00528334903756	Correct	BA.1
NB-GD-03719010|EPI_ISL_12651957|Netherlands|BA.2|2022-05-03	BA.2	BA.2	0.0344479919341	Correct	BA.2
NB-PAMM-B05-0809|EPI_ISL_9871386|Netherlands|BA.2|2022-02-05	BA.2	BA.2	0.0100941899328	Correct	BA.2
NC-CDC-ASC210625877|EPI_ISL_8178967|USA|BA.1.1|2021-12-15	BA.1.1	BA.1.1	0.000167762716414	Correct	BA.1
NC-CDC-ASC210636384|EPI_ISL_8311892|USA|BA.1.1|2021-12-19	BA.1.1	BA.1.1	0.0019131368732	Correct	BA.1
NC-CDC-ASC210683624|EPI_ISL_9636012|USA|BA.1.1.18|2022-01-25	BA.1.1	BA.1.1.18	0.0109093350341	Incorrect	BA.1
NC-CDC-ASC210691402|EPI_ISL_10221940|USA|BA.1.1|2022-02-02	BA.1.1	BA.1.1	0.00174543501611	Correct	BA.1
NC-CDC-LC0578161|EPI_ISL_12302121|USA|BA.2.12.1|2022-04-10	BA.2.12.1	BA.2.12.1	NA	Correct	BA.2
NC-CDC-LC0578716|EPI_ISL_12305009|USA|BA.1.1|2022-04-16	BA.1.1	BA.1.1	NA	Correct	BA.1
NC-CDC-LC0581515|EPI_ISL_12496723|USA|BA.2|2022-04-13	BA.2	BA.2	0.000755312939884	Correct	BA.2
NC-CDC-LC0586704|EPI_ISL_12506116|USA|BA.2.12.1|2022-04-18	BA.2.12.1	BA.2.12.1	NA	Correct	BA.2
NC-CDC-LC0656344|EPI_ISL_13074174|USA|BA.5.5|2022-05-18	BA.5.5	BA.5.5	NA	Correct	BA.5
NC-CDC-LC0668219|EPI_ISL_13163077|USA|BA.2.12.1|2022-05-25	BA.2.12.1	BA.2.12.1	NA	Correct	BA.2
NC-CDC-LC0668563|EPI_ISL_13162547|USA|BA.2.12.1|2022-05-24	BA.2.12.1	BA.2.12.1	NA	Correct	BA.2
NC-CDC-LC0678177|EPI_ISL_13261038|USA|BA.5.5|2022-05-31	BA.5.5	BA.5.5	NA	Correct	BA.5
NC-CDC-LC0683128|EPI_ISL_13310856|USA|BA.5.1|2022-06-01	BE.1.1	BA.5.1	0.00763795423957	Incorrect	BE.1
NC-CDC-LC0684378|EPI_ISL_13309041|USA|BA.2.12.1|2022-05-29	BA.2.12.1	BA.2.12.1	NA	Correct	BA.2
NC-CDC-LC0695047|EPI_ISL_13549659|USA|BA.2.12.1|2022-06-08	BA.2.12.1	BA.2.12.1	NA	Correct	BA.2
NC-CDC-LC0698137|EPI_ISL_13552989|USA|BA.2.9|2022-06-07	BA.2.9	BA.2.9	NA	Correct	BA.2
NC-CDC-LC0700105|EPI_ISL_13555771|USA|BA.4|2022-06-10	BA.4	BA.4	NA	Correct	BA.4
NC-CDC-LC0714511|EPI_ISL_13543175|USA|BA.2.9|2022-06-14	BA.2.9	BA.2.9	NA	Correct	BA.2
NC-CDC-LC0748328|EPI_ISL_13809589|USA|BA.5.5|2022-06-29	BA.5.5	BA.5.5	NA	Correct	BA.5
NC-CDC-MMB13943477|EPI_ISL_9943105|USA|BA.1.15|2022-01-27	BA.1.15	BA.1.15	0.0144061251217	Correct	BA.1
NC-CDC-MMB13995073|EPI_ISL_10231435|USA|BA.1.1.8|2022-01-28	BA.1.1	BA.1.1.8	0.00393013100437	Incorrect	BA.1
NC-CDC-QDX34246435|EPI_ISL_11082298|USA|BA.1.1|2022-02-24	BA.1.1	BA.1.1	NA	Correct	BA.1
NC-CDC-QDX36604822|EPI_ISL_12789668|USA|BA.2.9|2022-05-03	BA.2.9	BA.2.9	NA	Correct	BA.2
NC-CHN-01005793|EPI_ISL_9134732|Spain|BA.1.1|2021-12-14	BA.1.1	BA.1.1	0.0132948365004	Correct	BA.1
NC-CHN-01006109|EPI_ISL_11219240|Spain|BA.1.17|2022-03-04	BA.1	BA.1.17	0.0114633408411	Incorrect	BA.1
NC-CHN-01006358|EPI_ISL_11219488|Spain|BA.2|2022-03-03	BA.2	BA.2	0.00619028394563	Correct	BA.2
NC-CHN-01006368|EPI_ISL_11219498|Spain|BA.2|2022-02-25	BA.2	BA.2	0.0062931179539	Correct	BA.2
NC-CHN-01007021|EPI_ISL_12873178|Spain|BA.2|2022-05-06	BA.2	BA.2	0.00625756964069	Correct	BA.2
NC-CORVASEQ-1086-3072|EPI_ISL_13345537|USA|BA.2.12.1|2022-06-10	BA.2.12.1	BA.2.12.1	0.0189225589226	Correct	BA.2
NC-CORVASEQ-1086-3130|EPI_ISL_13459775|USA|BA.2.12.1|2022-06-13	BA.2.12.1	BA.2.12.1	NA	Correct	BA.2
NC-CORVASEQ-CLT-007778|EPI_ISL_12744342|USA|BA.2.12.1|2022-04-22	BA.2.12.1	BA.2.12.1	0.0314949894335	Correct	BA.2
NC-CORVASEQ-CLT-008617|EPI_ISL_13289520|USA|BA.2.12.1|2022-05-27	BA.2.12.1	BA.2.12.1	0.00090756302521	Correct	BA.2
NC-CORVASEQ-CLT-009880|EPI_ISL_13813397|USA|BA.5.1|2022-06-29	BE.1.1	BA.5.1	0.0219147268328	Incorrect	BE.1
NC-CORVASEQ-UNC-7112|EPI_ISL_13849979|USA|BA.2.12.1|2022-07-05	BA.2.12.1	BA.2.12.1	NA	Correct	BA.2
NC-ECU-113082799|EPI_ISL_12420384|USA|BA.2|2022-04-20	BA.2.68	BA.2	0.00604087659832	Incorrect	BA.2
NC-ECU-CORVASEQ-111474774|EPI_ISL_8576657|USA|BA.1.17.2|2022-01-04	BA.1.17.2	BA.1.17.2	0.00459993956284	Correct	BA.1
NC-ECU-CORVASEQ-111650328|EPI_ISL_9091766|USA|BA.1.1.18|2022-01-13	BA.1.1	BA.1.1.18	0.0109643911878	Incorrect	BA.1
NC-ECU-CORVASEQ-113915771|EPI_ISL_13699105|USA|BA.2.12.1|2022-06-17	BA.2.12.1	BA.2.12.1	0.0174436191308	Correct	BA.2
NC-MCPH-CLT-007910|EPI_ISL_12882933|USA|BA.2.9|2022-05-10	BA.2.9	BA.2.9	0.0115173612294	Correct	BA.2
NC-MCPH-CLT-009427|EPI_ISL_13747700|USA|BA.2.12.1|2022-06-20	BA.2.12.1	BA.2.12.1	0.01107778308	Correct	BA.2
NC-SLPH-0973|EPI_ISL_9142392|USA|BA.1.1|2022-01-06	BA.1.1	BA.1.1	0.0407113561487	Correct	BA.1
NCDC-NR-GL-002403|EPI_ISL_10430200|Nigeria|BA.1.15|2021-12-16	BA.1.15	BA.1.15	0.246602918973	Correct	BA.1
NCDC-NR1818|EPI_ISL_9605771|Nigeria|BA.1.1|2021-12-09	BA.1.1	BA.1.1	0.115066836838	Correct	BA.1
NCDC-NR2622|EPI_ISL_9636266|Nigeria|BA.1.17.2|2021-12-22	BA.1.17.2	BA.1.17.2	0.0287958115183	Correct	BA.1
ND-NDDH-10719|EPI_ISL_9437872|USA|BA.1.15|2022-01-21	BA.1.15	BA.1.15	0.0653847446801	Correct	BA.1
ND-NDDH-11952|EPI_ISL_10396851|USA|BA.1.1|2022-02-17	BA.1.1	BA.1.1	0.0484476631127	Correct	BA.1
ND-NDDH-12071|EPI_ISL_10490160|USA|XS|2022-02-21	BA.1.1	XS	0.0478655462185	Incorrect	BA.1
ND-NDDH-13370|EPI_ISL_11740330|USA|BA.1.1.18|2022-02-01	BA.1.1	BA.1.1.18	0.0641344537815	Incorrect	BA.1
ND-NDDH-14532|EPI_ISL_12567778|USA|BA.2|2022-04-28	BA.2.28	BA.2	0.030754202176	Incorrect	BA.2
ND-NDDH-14548|EPI_ISL_12566837|USA|BA.1.14|2022-01-17	BA.1	BA.1.14	0.0943047337278	Incorrect	BA.1
ND-NDDH-15059|EPI_ISL_12641501|USA|BA.2.3|2022-05-05	BA.2.3	BA.2.3	0.0299045885169	Correct	BA.2
ND-NDDH-15323|EPI_ISL_12891231|USA|BA.2.3|2022-05-13	BA.2.3	BA.2.3	0.0299045885169	Correct	BA.2
ND-NDDH-16126|EPI_ISL_13154445|USA|BA.2.12.1|2022-06-01	BA.2.12.1	BA.2.12.1	0.0299035803385	Correct	BA.2
ND-NDDH-9733|EPI_ISL_9031512|USA|BA.1.1|2022-01-09	BA.1.1	BA.1.1	0.0316698011822	Correct	BA.1
NE-CDC-ASC210562146|EPI_ISL_9045348|USA|BA.1|2021-12-30	B.1.1	BA.1	0.00493305144468	Incorrect	B.1
NE-CDC-ASC210858079|EPI_ISL_10466507|USA|BA.1.1|2022-02-14	BA.1.1	BA.1.1	0.0112453843572	Correct	BA.1
NE-CDC-LC0483167|EPI_ISL_9178691|USA|BA.1.1.18|2022-01-04	BA.1.1	BA.1.1.18	NA	Incorrect	BA.1
NE-COPH-S806780|EPI_ISL_10879094|USA|BA.1.1|2022-01-31	BA.1.1	BA.1.1	0.00874279905117	Correct	BA.1
NE-CUMC_22024090|EPI_ISL_9346474|USA|BA.1|2022-01-21	BA.1	BA.1	0.0555704968735	Correct	BA.1
NE-CUMC_22185057|EPI_ISL_13796843|USA|BA.2|2022-06-29	BA.2.13	BA.2	0.00974977841413	Incorrect	BA.2
NE-NPHL22-14505|EPI_ISL_12141682|USA|BA.2|2022-04-14	BA.2	BA.2	0.0298708742119	Correct	BA.2
NE-NPHL22-4133|EPI_ISL_10878313|USA|BA.1.15|2022-01-13	BA.1.15.3	BA.1.15	NA	Incorrect	BA.1
NE-NPHL22-4725|EPI_ISL_10792875|USA|BA.1.1.18|2022-01-14	BA.1.1	BA.1.1.18	NA	Incorrect	BA.1
NE-NPHL22-7532|EPI_ISL_9143379|USA|BA.1.1.18|2022-01-21	BA.1.1	BA.1.1.18	0.0361239110693	Incorrect	BA.1
NEWC-3154BD5|EPI_ISL_8659294|United Kingdom|BA.1.17.2|2022-01-06	BA.1.17.2	BA.1.17.2	0.0518707768851	Correct	BA.1
NEWC-3161CE1|EPI_ISL_8659714|United Kingdom|BA.1|2022-01-06	BA.1.17.2	BA.1	0.0400053788745	Incorrect	BA.1
NEWC-31B3A04|EPI_ISL_8759702|United Kingdom|BA.1.17.2|2022-01-07	BA.1.17.2	BA.1.17.2	0.0529128987797	Correct	BA.1
NEWC-3225D5E|EPI_ISL_8860251|United Kingdom|BA.1.1.14|2022-01-08	BA.1.1	BA.1.1.14	0.00289104783676	Incorrect	BA.1
NEWC-3249BF0|EPI_ISL_8935299|United Kingdom|BA.1.1|2022-01-12	BA.1.1	BA.1.1	0.0081688909806	Correct	BA.1
NEWC-324F644|EPI_ISL_8972629|United Kingdom|BA.1.1|2022-01-12	BA.1.1	BA.1.1	NA	Correct	BA.1
NEWC-3251C2F|EPI_ISL_8945966|United Kingdom|BA.1.15|2022-01-12	BA.1.15	BA.1.15	0.0138837529835	Correct	BA.1
NEWC-32AB7F8|EPI_ISL_8969581|United Kingdom|BA.1.1|2022-01-15	BA.1.1	BA.1.1	0.00806831170578	Correct	BA.1
NEWC-32AD6DB|EPI_ISL_8969429|United Kingdom|BA.1.1|2022-01-15	BA.1.1	BA.1.1	0.00289104783676	Correct	BA.1
NEWC-3305403|EPI_ISL_9074014|United Kingdom|BA.1|2022-01-17	BA.1	BA.1	0.0398601161172	Correct	BA.1
NEWC-330A082|EPI_ISL_9066716|United Kingdom|BA.1.1|2022-01-17	BA.1.1	BA.1.1	0.0405432663215	Correct	BA.1
NEWC-332F5D3|EPI_ISL_9124892|United Kingdom|BA.1.1|2022-01-17	BA.1.1	BA.1.1	0.0360708642888	Correct	BA.1
NEWC-333DAA6|EPI_ISL_9119480|United Kingdom|BA.1.15|2022-01-18	BA.1.15	BA.1.15	0.0028913394298	Correct	BA.1
NEWC-334BF5B|EPI_ISL_9112121|United Kingdom|BA.1|2022-01-18	BA.1	BA.1	0.0854933602286	Correct	BA.1
NEWC-33DB415|EPI_ISL_9292347|United Kingdom|BA.1.1.15|2022-01-24	BA.1.1	BA.1.1.15	0.00598379668538	Incorrect	BA.1
NEWC-3471823|EPI_ISL_9440248|United Kingdom|BA.1.1|2022-01-26	BA.1.1	BA.1.1	0.0412861168642	Correct	BA.1
NEWC-34C85CC|EPI_ISL_9581135|United Kingdom|BA.1.17.2|2022-01-30	BA.1.17.2	BA.1.17.2	NA	Correct	BA.1
NEWC-34DA318|EPI_ISL_9722716|United Kingdom|BA.1.1|2022-01-31	BA.1.1	BA.1.1	0.051505788884	Correct	BA.1
NEWC-34E13C3|EPI_ISL_9602381|United Kingdom|BA.1.1|2022-01-31	BA.1.1.18	BA.1.1	NA	Incorrect	BA.1
NEWC-35DE4A7|EPI_ISL_9869387|United Kingdom|BA.1.1.14|2022-02-07	BA.1.1	BA.1.1.14	0.00289250639042	Incorrect	BA.1
NEWC-382C88D|EPI_ISL_10517065|United Kingdom|BA.2|2022-02-23	BA.2	BA.2	0.0330954808019	Correct	BA.2
NEWC-39F8D5D|EPI_ISL_11127146|United Kingdom|BA.2|2022-03-08	BA.2	BA.2	0.0522649267679	Correct	BA.2
NEWC-3AB816B|EPI_ISL_11213060|United Kingdom|BA.2.9|2022-03-14	BA.2.9	BA.2.9	NA	Correct	BA.2
NEWC-3ABE235|EPI_ISL_11212662|United Kingdom|BA.2|2022-03-14	BA.2	BA.2	0.00289328488763	Correct	BA.2
NEWC-3AD4CA4|EPI_ISL_11280518|United Kingdom|BA.2|2022-03-15	BA.2	BA.2	0.0816031227917	Correct	BA.2
NEWC-3B1CFC4|EPI_ISL_11337081|United Kingdom|BA.2|2022-03-16	BA.2.68	BA.2	0.00259049925986	Incorrect	BA.2
NEWC-3B20859|EPI_ISL_11397883|United Kingdom|BA.1.1|2022-03-17	BA.1.1	BA.1.1	NA	Correct	BA.1
NEWC-3C4F0F1|EPI_ISL_11703842|United Kingdom|BA.2|2022-03-25	BA.2	BA.2	0.00804064055982	Correct	BA.2
NEWC-3C57D86|EPI_ISL_11650438|United Kingdom|BA.2.3|2022-03-23	BA.2.3	BA.2.3	0.0272511848341	Correct	BA.2
NH-AUMC-022926|EPI_ISL_13576964|Netherlands|BA.5.1|2022-06-13	BE.1.1	BA.5.1	NA	Incorrect	BE.1
NH-AUMC-022979|EPI_ISL_13577850|Netherlands|BA.5.3.3|2022-06-19	BA.5.3.3	BA.5.3.3	NA	Correct	BA.5
NH-CDC-ASC210554823|EPI_ISL_10390211|USA|BA.2|2022-02-12	BA.2.68	BA.2	NA	Incorrect	BA.2
NH-CDC-LC0558234|EPI_ISL_11032976|USA|BA.1.1|2022-02-22	BA.1.1	BA.1.1	NA	Correct	BA.1
NH-CDC-LC0562946|EPI_ISL_11350872|USA|BA.1.1|2022-03-05	BA.1.1	BA.1.1	NA	Correct	BA.1
NH-CDC-LC0637990|EPI_ISL_12926707|USA|BA.2|2022-05-13	BA.2	BA.2	NA	Correct	BA.2
NH-CDCBI-CRSP_FLIRZE2LXE5S7HOE|EPI_ISL_9240801|USA|BA.1.1|2022-01-15	BA.1.1	BA.1.1	0.0391591511047	Correct	BA.1
NH-inBiome-211850|EPI_ISL_13846439|Netherlands|Unassigned|2022-07-09	BE.1.1	Unassigned	0.0313686875791	Incorrect	BE.1
NH-NMDL-01633|EPI_ISL_12254551|Netherlands|BA.2|2022-04-06	BA.2	BA.2	0.00564055797615	Correct	BA.2
NH-NMDL-01645|EPI_ISL_12476349|Netherlands|BA.2|2022-04-13	BA.2	BA.2	0.00729532558768	Correct	BA.2
NHLS-UCT-GP-O584|EPI_ISL_12221534|South Africa|BA.2.65|2022-03-28	BA.2	BA.2.65	0.0277665317139	Incorrect	BA.2
NI-IOV-1234792|EPI_ISL_9698460|Germany|BA.2|2022-01-18	BA.2	BA.2	0.0156404402494	Correct	BA.2
NI-RKI-I-461725|EPI_ISL_9214328|Germany|BA.1|2022-01-12	BA.1	BA.1	0.0406482197492	Correct	BA.1
NI-RKI-I-589923|EPI_ISL_10906741|Germany|BA.1.1|2022-02-13	BA.1.1	BA.1.1	0.0284447728112	Correct	BA.1
NI-RKI-I-590155|EPI_ISL_10906967|Germany|BA.1.1|2022-02-19	BA.1.1	BA.1.1	0.00067242712571	Correct	BA.1
NI-RKI-I-601474|EPI_ISL_10916664|Germany|BA.1.1|2022-02-04	BA.1.1	BA.1.1	NA	Correct	BA.1
NI-RKI-I-625655|EPI_ISL_11468698|Germany|BA.1.1|2022-03-04	BA.1.1	BA.1.1	0.0685806494991	Correct	BA.1
NI-RKI-I-633876|EPI_ISL_11477026|Germany|BA.2.3|2022-03-08	BA.2.3	BA.2.3	0.0312941176471	Correct	BA.2
NI-RKI-I-662035|EPI_ISL_11618571|Germany|BA.2|2022-03-09	BA.2	BA.2	0.000201823135659	Correct	BA.2
NI-RKI-I-686732|EPI_ISL_11674902|Germany|BA.2.9|2022-03-21	BA.2.9	BA.2.9	0.00934296756848	Correct	BA.2
NI-RKI-I-686955|EPI_ISL_11675162|Germany|BA.1.1|2022-03-16	BA.1.1	BA.1.1	0.0027905725717	Correct	BA.1
NI-RKI-I-701431|EPI_ISL_11965781|Germany|BA.2|2022-03-15	BA.2	BA.2	0.020946866485	Correct	BA.2
NI-RKI-I-782382|EPI_ISL_12672401|Germany|BA.2|2022-04-16	XAD	BA.2	0.000236231101512	Incorrect	XAD
NI-RKI-I-791905|EPI_ISL_12730408|Germany|BA.2|2022-05-02	BA.2	BA.2	0.00107639005685	Correct	BA.2
NI-RKI-I-813643|EPI_ISL_12824526|Germany|BA.2.9|2022-05-06	BA.2.9	BA.2.9	0.00507921558075	Correct	BA.2
NI-RKI-I-867646|EPI_ISL_13381427|Germany|BE.1.1|2022-05-31	BE.1.1	BE.1.1	0.000236278944171	Correct	BE.1
NI-RKI-I-878240|EPI_ISL_13569523|Germany|BA.4.1.1|2022-06-23	BA.4.1.1	BA.4.1.1	0.0152407226727	Correct	BA.4
NIC_BKK_FRS559|EPI_ISL_10890960|Thailand|BA.1|2022-01-28	BA.1	BA.1	NA	Correct	BA.1
NIC_BKK_SEQ00212|EPI_ISL_10511974|Thailand|BA.1|2021-12-31	BA.1	BA.1	0.0399342259807	Correct	BA.1
NIC_BKK_SEQ4139|EPI_ISL_10136738|Thailand|BA.1|2022-01	B.1.1	BA.1	0.0126883958242	Incorrect	B.1
NIC_LRI_12044|EPI_ISL_11754563|Thailand|BA.2.9.5|2022-03	BA.2.9	BA.2.9.5	0.0188533405028	Incorrect	BA.2
NIC_NBI_18848|EPI_ISL_12862245|Thailand|BA.2.9.5|2022-05	BA.2.9	BA.2.9.5	0.0222379222177	Incorrect	BA.2
NIC_NBI_SEQ23508|EPI_ISL_8375300|Thailand|BA.1.1|2021-12-20	BA.1.1	BA.1.1	0.0124204786428	Correct	BA.1
NIC_NKI_SEQ8780|EPI_ISL_11212519|Thailand|BA.1.1|2022-02	BA.1.1	BA.1.1	0.0192411014103	Correct	BA.1
